GEO_ID,,NAME,Total Population
1400000U,06037403324,"Census Tract 4033.24, Los Angeles County, California",6516
1400000U,06037403325,"Census Tract 4033.25, Los Angeles County, California",5306
1400000U,06037403326,"Census Tract 4033.26, Los Angeles County, California",2606
1400000U,06037403327,"Census Tract 4033.27, Los Angeles County, California",2813
1400000U,06037403328,"Census Tract 4033.28, Los Angeles County, California",5936
1400000U,06037403401,"Census Tract 4034.01, Los Angeles County, California",4984
1400000U,06037403402,"Census Tract 4034.02, Los Angeles County, California",3549
1400000U,06037403403,"Census Tract 4034.03, Los Angeles County, California",4750
1400000U,06037403404,"Census Tract 4034.04, Los Angeles County, California",2389
1400000U,06037403407,"Census Tract 4034.07, Los Angeles County, California",2526
1400000U,06037403408,"Census Tract 4034.08, Los Angeles County, California",6022
1400000U,06037403409,"Census Tract 4034.09, Los Angeles County, California",4210
1400000U,06037403500,"Census Tract 4035, Los Angeles County, California",1828
1400000U,06037403601,"Census Tract 4036.01, Los Angeles County, California",7102
1400000U,06037403702,"Census Tract 4037.02, Los Angeles County, California",3884
1400000U,06037403703,"Census Tract 4037.03, Los Angeles County, California",4809
1400000U,06037403721,"Census Tract 4037.21, Los Angeles County, California",5429
1400000U,06037403722,"Census Tract 4037.22, Los Angeles County, California",5794
1400000U,06037403801,"Census Tract 4038.01, Los Angeles County, California",6346
1400000U,06037403802,"Census Tract 4038.02, Los Angeles County, California",5857
1400000U,06037403901,"Census Tract 4039.01, Los Angeles County, California",3198
1400000U,06037403902,"Census Tract 4039.02, Los Angeles County, California",5011
1400000U,06037404000,"Census Tract 4040, Los Angeles County, California",4545
1400000U,06037404100,"Census Tract 4041, Los Angeles County, California",6137
1400000U,06037404201,"Census Tract 4042.01, Los Angeles County, California",3950
1400000U,06037404203,"Census Tract 4042.03, Los Angeles County, California",3899
1400000U,06037404301,"Census Tract 4043.01, Los Angeles County, California",5460
1400000U,06037404302,"Census Tract 4043.02, Los Angeles County, California",2388
1400000U,06037404401,"Census Tract 4044.01, Los Angeles County, California",3838
1400000U,06037404402,"Census Tract 4044.02, Los Angeles County, California",5042
1400000U,06037404501,"Census Tract 4045.01, Los Angeles County, California",2720
1400000U,06037404503,"Census Tract 4045.03, Los Angeles County, California",2986
1400000U,06037404504,"Census Tract 4045.04, Los Angeles County, California",5087
1400000U,06037404600,"Census Tract 4046, Los Angeles County, California",1472
1400000U,06037404701,"Census Tract 4047.01, Los Angeles County, California",5620
1400000U,06037404702,"Census Tract 4047.02, Los Angeles County, California",5662
1400000U,06037404703,"Census Tract 4047.03, Los Angeles County, California",2912
1400000U,06037404804,"Census Tract 4048.04, Los Angeles County, California",4404
1400000U,06037404805,"Census Tract 4048.05, Los Angeles County, California",2706
1400000U,06037404806,"Census Tract 4048.06, Los Angeles County, California",5937
1400000U,06037404901,"Census Tract 4049.01, Los Angeles County, California",5279
1400000U,06037404902,"Census Tract 4049.02, Los Angeles County, California",3832
1400000U,06037404903,"Census Tract 4049.03, Los Angeles County, California",2742
1400000U,06037405001,"Census Tract 4050.01, Los Angeles County, California",5761
1400000U,06037405002,"Census Tract 4050.02, Los Angeles County, California",2971
1400000U,06037405101,"Census Tract 4051.01, Los Angeles County, California",5057
1400000U,06037405102,"Census Tract 4051.02, Los Angeles County, California",4793
1400000U,06037405201,"Census Tract 4052.01, Los Angeles County, California",5392
1400000U,06037405202,"Census Tract 4052.02, Los Angeles County, California",4894
1400000U,06037405203,"Census Tract 4052.03, Los Angeles County, California",3285
1400000U,06037405301,"Census Tract 4053.01, Los Angeles County, California",3614
1400000U,06037405302,"Census Tract 4053.02, Los Angeles County, California",5603
1400000U,06037405400,"Census Tract 4054, Los Angeles County, California",4858
1400000U,06037405500,"Census Tract 4055, Los Angeles County, California",6623
1400000U,06037405600,"Census Tract 4056, Los Angeles County, California",5645
1400000U,06037405701,"Census Tract 4057.01, Los Angeles County, California",3818
1400000U,06037405702,"Census Tract 4057.02, Los Angeles County, California",5285
1400000U,06037405800,"Census Tract 4058, Los Angeles County, California",5755
1400000U,06037405900,"Census Tract 4059, Los Angeles County, California",4423
1400000U,06037406000,"Census Tract 4060, Los Angeles County, California",5496
1400000U,06037406101,"Census Tract 4061.01, Los Angeles County, California",3583
1400000U,06037406103,"Census Tract 4061.03, Los Angeles County, California",8353
1400000U,06037406201,"Census Tract 4062.01, Los Angeles County, California",3731
1400000U,06037406300,"Census Tract 4063, Los Angeles County, California",5796
1400000U,06037406413,"Census Tract 4064.13, Los Angeles County, California",7129
1400000U,06037406500,"Census Tract 4065, Los Angeles County, California",7397
1400000U,06037406601,"Census Tract 4066.01, Los Angeles County, California",5397
1400000U,06037406602,"Census Tract 4066.02, Los Angeles County, California",4978
1400000U,06037406701,"Census Tract 4067.01, Los Angeles County, California",3112
1400000U,06037406702,"Census Tract 4067.02, Los Angeles County, California",7040
1400000U,06037406801,"Census Tract 4068.01, Los Angeles County, California",4993
1400000U,06037406903,"Census Tract 4069.03, Los Angeles County, California",7777
1400000U,06037407001,"Census Tract 4070.01, Los Angeles County, California",5623
1400000U,06037407002,"Census Tract 4070.02, Los Angeles County, California",3566
1400000U,06037407101,"Census Tract 4071.01, Los Angeles County, California",4645
1400000U,06037407102,"Census Tract 4071.02, Los Angeles County, California",5336
1400000U,06037407201,"Census Tract 4072.01, Los Angeles County, California",3251
1400000U,06037407202,"Census Tract 4072.02, Los Angeles County, California",3612
1400000U,06037407301,"Census Tract 4073.01, Los Angeles County, California",4593
1400000U,06037407302,"Census Tract 4073.02, Los Angeles County, California",3275
1400000U,06037407400,"Census Tract 4074, Los Angeles County, California",2126
1400000U,06037407501,"Census Tract 4075.01, Los Angeles County, California",4445
1400000U,06037407502,"Census Tract 4075.02, Los Angeles County, California",4052
1400000U,06037407601,"Census Tract 4076.01, Los Angeles County, California",4288
1400000U,06037407602,"Census Tract 4076.02, Los Angeles County, California",3732
1400000U,06037407701,"Census Tract 4077.01, Los Angeles County, California",4956
1400000U,06037407702,"Census Tract 4077.02, Los Angeles County, California",6249
1400000U,06037407801,"Census Tract 4078.01, Los Angeles County, California",4789
1400000U,06037407802,"Census Tract 4078.02, Los Angeles County, California",3336
1400000U,06037407901,"Census Tract 4079.01, Los Angeles County, California",4339
1400000U,06037407902,"Census Tract 4079.02, Los Angeles County, California",1922
1400000U,06037408003,"Census Tract 4080.03, Los Angeles County, California",4768
1400000U,06037408004,"Census Tract 4080.04, Los Angeles County, California",2544
1400000U,06037408005,"Census Tract 4080.05, Los Angeles County, California",5269
1400000U,06037408006,"Census Tract 4080.06, Los Angeles County, California",3750
1400000U,06037408133,"Census Tract 4081.33, Los Angeles County, California",5598
1400000U,06037408134,"Census Tract 4081.34, Los Angeles County, California",2640
1400000U,06037408135,"Census Tract 4081.35, Los Angeles County, California",3899
1400000U,06037408136,"Census Tract 4081.36, Los Angeles County, California",3832
1400000U,06037408137,"Census Tract 4081.37, Los Angeles County, California",4493
1400000U,06037408138,"Census Tract 4081.38, Los Angeles County, California",6131
1400000U,06037408139,"Census Tract 4081.39, Los Angeles County, California",4290
1400000U,06037408140,"Census Tract 4081.40, Los Angeles County, California",3775
1400000U,06037408141,"Census Tract 4081.41, Los Angeles County, California",5180
1400000U,06037408212,"Census Tract 4082.12, Los Angeles County, California",4519
1400000U,06037408213,"Census Tract 4082.13, Los Angeles County, California",5875
1400000U,06037408301,"Census Tract 4083.01, Los Angeles County, California",6101
1400000U,06037408302,"Census Tract 4083.02, Los Angeles County, California",4071
1400000U,06037408303,"Census Tract 4083.03, Los Angeles County, California",4383
1400000U,06037408401,"Census Tract 4084.01, Los Angeles County, California",4377
1400000U,06037408402,"Census Tract 4084.02, Los Angeles County, California",6070
1400000U,06037408503,"Census Tract 4085.03, Los Angeles County, California",6329
1400000U,06037408504,"Census Tract 4085.04, Los Angeles County, California",5336
1400000U,06037408505,"Census Tract 4085.05, Los Angeles County, California",2711
1400000U,06037408623,"Census Tract 4086.23, Los Angeles County, California",3065
1400000U,06037408624,"Census Tract 4086.24, Los Angeles County, California",3167
1400000U,06037408625,"Census Tract 4086.25, Los Angeles County, California",4336
1400000U,06037408626,"Census Tract 4086.26, Los Angeles County, California",4356
1400000U,06037408627,"Census Tract 4086.27, Los Angeles County, California",2818
1400000U,06037408628,"Census Tract 4086.28, Los Angeles County, California",5146
1400000U,06037408629,"Census Tract 4086.29, Los Angeles County, California",3005
1400000U,06037408631,"Census Tract 4086.31, Los Angeles County, California",5023
1400000U,06037408703,"Census Tract 4087.03, Los Angeles County, California",6069
1400000U,06037408705,"Census Tract 4087.05, Los Angeles County, California",5355
1400000U,06037408707,"Census Tract 4087.07, Los Angeles County, California",6542
1400000U,06037408722,"Census Tract 4087.22, Los Angeles County, California",4385
1400000U,06037408724,"Census Tract 4087.24, Los Angeles County, California",5486
1400000U,06037408725,"Census Tract 4087.25, Los Angeles County, California",5940
1400000U,06037408800,"Census Tract 4088, Los Angeles County, California",4795
1400000U,06037408900,"Census Tract 4089, Los Angeles County, California",5821
1400000U,06037409000,"Census Tract 4090, Los Angeles County, California",7033
1400000U,06037409100,"Census Tract 4091, Los Angeles County, California",5239
1400000U,06037430003,"Census Tract 4300.03, Los Angeles County, California",4553
1400000U,06037430004,"Census Tract 4300.04, Los Angeles County, California",3692
1400000U,06037430005,"Census Tract 4300.05, Los Angeles County, California",3835
1400000U,06037430101,"Census Tract 4301.01, Los Angeles County, California",5011
1400000U,06037430102,"Census Tract 4301.02, Los Angeles County, California",4636
1400000U,06037430200,"Census Tract 4302, Los Angeles County, California",1264
1400000U,06037430301,"Census Tract 4303.01, Los Angeles County, California",4406
1400000U,06037430302,"Census Tract 4303.02, Los Angeles County, California",5831
1400000U,06037430400,"Census Tract 4304, Los Angeles County, California",4393
1400000U,06037430501,"Census Tract 4305.01, Los Angeles County, California",4154
1400000U,06037430502,"Census Tract 4305.02, Los Angeles County, California",7114
1400000U,06037430600,"Census Tract 4306, Los Angeles County, California",4435
1400000U,06037430701,"Census Tract 4307.01, Los Angeles County, California",5045
1400000U,06037430721,"Census Tract 4307.21, Los Angeles County, California",3536
1400000U,06037430723,"Census Tract 4307.23, Los Angeles County, California",4643
1400000U,06037430724,"Census Tract 4307.24, Los Angeles County, California",5252
1400000U,06037430801,"Census Tract 4308.01, Los Angeles County, California",6778
1400000U,06037430802,"Census Tract 4308.02, Los Angeles County, California",4248
1400000U,06037430803,"Census Tract 4308.03, Los Angeles County, California",5363
1400000U,06037430901,"Census Tract 4309.01, Los Angeles County, California",4459
1400000U,06037430902,"Census Tract 4309.02, Los Angeles County, California",5175
1400000U,06037431002,"Census Tract 4310.02, Los Angeles County, California",3246
1400000U,06037431003,"Census Tract 4310.03, Los Angeles County, California",3831
1400000U,06037431004,"Census Tract 4310.04, Los Angeles County, California",3414
1400000U,06037431100,"Census Tract 4311, Los Angeles County, California",7140
1400000U,06037431200,"Census Tract 4312, Los Angeles County, California",6202
1400000U,06037431300,"Census Tract 4313, Los Angeles County, California",2611
1400000U,06037431400,"Census Tract 4314, Los Angeles County, California",3898
1400000U,06037431501,"Census Tract 4315.01, Los Angeles County, California",4281
1400000U,06037431502,"Census Tract 4315.02, Los Angeles County, California",4243
1400000U,06037431600,"Census Tract 4316, Los Angeles County, California",4173
1400000U,06037431701,"Census Tract 4317.01, Los Angeles County, California",6763
1400000U,06037431800,"Census Tract 4318, Los Angeles County, California",5246
1400000U,06037431900,"Census Tract 4319, Los Angeles County, California",3652
1400000U,06037432001,"Census Tract 4320.01, Los Angeles County, California",2627
1400000U,06037432002,"Census Tract 4320.02, Los Angeles County, California",5358
1400000U,06037432101,"Census Tract 4321.01, Los Angeles County, California",4113
1400000U,06037432102,"Census Tract 4321.02, Los Angeles County, California",5976
1400000U,06037432201,"Census Tract 4322.01, Los Angeles County, California",4235
1400000U,06037432202,"Census Tract 4322.02, Los Angeles County, California",4212
1400000U,06037432300,"Census Tract 4323, Los Angeles County, California",3873
1400000U,06037432401,"Census Tract 4324.01, Los Angeles County, California",3544
1400000U,06037432402,"Census Tract 4324.02, Los Angeles County, California",6040
1400000U,06037432501,"Census Tract 4325.01, Los Angeles County, California",4746
1400000U,06037432502,"Census Tract 4325.02, Los Angeles County, California",3431
1400000U,06037432601,"Census Tract 4326.01, Los Angeles County, California",6374
1400000U,06037432602,"Census Tract 4326.02, Los Angeles County, California",4504
1400000U,06037432700,"Census Tract 4327, Los Angeles County, California",5363
1400000U,06037432801,"Census Tract 4328.01, Los Angeles County, California",2620
1400000U,06037432802,"Census Tract 4328.02, Los Angeles County, California",5540
1400000U,06037432901,"Census Tract 4329.01, Los Angeles County, California",4202
1400000U,06037432902,"Census Tract 4329.02, Los Angeles County, California",3358
1400000U,06037433103,"Census Tract 4331.03, Los Angeles County, California",6692
1400000U,06037433200,"Census Tract 4332, Los Angeles County, California",6088
1400000U,06037433302,"Census Tract 4333.02, Los Angeles County, California",1701
1400000U,06037433304,"Census Tract 4333.04, Los Angeles County, California",4595
1400000U,06037433305,"Census Tract 4333.05, Los Angeles County, California",4622
1400000U,06037433306,"Census Tract 4333.06, Los Angeles County, California",3111
1400000U,06037433307,"Census Tract 4333.07, Los Angeles County, California",3220
1400000U,06037433402,"Census Tract 4334.02, Los Angeles County, California",4184
1400000U,06037433403,"Census Tract 4334.03, Los Angeles County, California",4783
1400000U,06037433505,"Census Tract 4335.05, Los Angeles County, California",4486
1400000U,06037433506,"Census Tract 4335.06, Los Angeles County, California",3971
1400000U,06037433601,"Census Tract 4336.01, Los Angeles County, California",4586
1400000U,06037433602,"Census Tract 4336.02, Los Angeles County, California",2858
1400000U,06037433803,"Census Tract 4338.03, Los Angeles County, California",3037
1400000U,06037433804,"Census Tract 4338.04, Los Angeles County, California",4497
1400000U,06037433901,"Census Tract 4339.01, Los Angeles County, California",5097
1400000U,06037433903,"Census Tract 4339.03, Los Angeles County, California",5619
1400000U,06037434001,"Census Tract 4340.01, Los Angeles County, California",4715
1400000U,06037434003,"Census Tract 4340.03, Los Angeles County, California",4093
1400000U,06037434004,"Census Tract 4340.04, Los Angeles County, California",2746
1400000U,06037434100,"Census Tract 4341, Los Angeles County, California",6509
1400000U,06037460001,"Census Tract 4600.01, Los Angeles County, California",1609
1400000U,06037460002,"Census Tract 4600.02, Los Angeles County, California",3283
1400000U,06037460101,"Census Tract 4601.01, Los Angeles County, California",5846
1400000U,06037460200,"Census Tract 4602, Los Angeles County, California",5561
1400000U,06037460301,"Census Tract 4603.01, Los Angeles County, California",4733
1400000U,06037460302,"Census Tract 4603.02, Los Angeles County, California",4273
1400000U,06037460401,"Census Tract 4604.01, Los Angeles County, California",1063
1400000U,06037460501,"Census Tract 4605.01, Los Angeles County, California",5555
1400000U,06037460502,"Census Tract 4605.02, Los Angeles County, California",4495
1400000U,06037460601,"Census Tract 4606.01, Los Angeles County, California",5488
1400000U,06037460700,"Census Tract 4607, Los Angeles County, California",5035
1400000U,06037460800,"Census Tract 4608, Los Angeles County, California",3219
1400000U,06037460900,"Census Tract 4609, Los Angeles County, California",6893
1400000U,06037461000,"Census Tract 4610, Los Angeles County, California",5817
1400000U,06037461100,"Census Tract 4611, Los Angeles County, California",4894
1400000U,06037461200,"Census Tract 4612, Los Angeles County, California",4555
1400000U,06037461300,"Census Tract 4613, Los Angeles County, California",6533
1400000U,06037461400,"Census Tract 4614, Los Angeles County, California",2939
1400000U,06037461501,"Census Tract 4615.01, Los Angeles County, California",3508
1400000U,06037461502,"Census Tract 4615.02, Los Angeles County, California",5748
1400000U,06037461600,"Census Tract 4616, Los Angeles County, California",5435
1400000U,06037461700,"Census Tract 4617, Los Angeles County, California",1492
1400000U,06037461901,"Census Tract 4619.01, Los Angeles County, California",4609
1400000U,06037461902,"Census Tract 4619.02, Los Angeles County, California",2142
1400000U,06037462001,"Census Tract 4620.01, Los Angeles County, California",3501
1400000U,06037462002,"Census Tract 4620.02, Los Angeles County, California",3801
1400000U,06037462100,"Census Tract 4621, Los Angeles County, California",4877
1400000U,06037462201,"Census Tract 4622.01, Los Angeles County, California",3711
1400000U,06037462202,"Census Tract 4622.02, Los Angeles County, California",3348
1400000U,06037462301,"Census Tract 4623.01, Los Angeles County, California",4407
1400000U,06037462302,"Census Tract 4623.02, Los Angeles County, California",3314
1400000U,06037462400,"Census Tract 4624, Los Angeles County, California",4040
1400000U,06037462500,"Census Tract 4625, Los Angeles County, California",6157
1400000U,06037462600,"Census Tract 4626, Los Angeles County, California",2293
1400000U,06037462700,"Census Tract 4627, Los Angeles County, California",5727
1400000U,06037462800,"Census Tract 4628, Los Angeles County, California",2939
1400000U,06037462900,"Census Tract 4629, Los Angeles County, California",3775
1400000U,06037463000,"Census Tract 4630, Los Angeles County, California",2706
1400000U,06037463103,"Census Tract 4631.03, Los Angeles County, California",6074
1400000U,06037463200,"Census Tract 4632, Los Angeles County, California",3478
1400000U,06037463300,"Census Tract 4633, Los Angeles County, California",2101
1400000U,06037463400,"Census Tract 4634, Los Angeles County, California",5918
1400000U,06037463500,"Census Tract 4635, Los Angeles County, California",5523
1400000U,06037463601,"Census Tract 4636.01, Los Angeles County, California",6231
1400000U,06037463602,"Census Tract 4636.02, Los Angeles County, California",5728
1400000U,06037463700,"Census Tract 4637, Los Angeles County, California",3912
1400000U,06037463800,"Census Tract 4638, Los Angeles County, California",3953
1400000U,06037463900,"Census Tract 4639, Los Angeles County, California",3418
1400000U,06037464000,"Census Tract 4640, Los Angeles County, California",5832
1400000U,06037464101,"Census Tract 4641.01, Los Angeles County, California",2770
1400000U,06037464102,"Census Tract 4641.02, Los Angeles County, California",3989
1400000U,06037464200,"Census Tract 4642, Los Angeles County, California",5747
1400000U,06037480002,"Census Tract 4800.02, Los Angeles County, California",3416
1400000U,06037480011,"Census Tract 4800.11, Los Angeles County, California",5238
1400000U,06037480012,"Census Tract 4800.12, Los Angeles County, California",4917
1400000U,06037480101,"Census Tract 4801.01, Los Angeles County, California",4107
1400000U,06037480102,"Census Tract 4801.02, Los Angeles County, California",4325
1400000U,06037480201,"Census Tract 4802.01, Los Angeles County, California",3923
1400000U,06037480202,"Census Tract 4802.02, Los Angeles County, California",2518
1400000U,06037480302,"Census Tract 4803.02, Los Angeles County, California",4380
1400000U,06037480303,"Census Tract 4803.03, Los Angeles County, California",3806
1400000U,06037480304,"Census Tract 4803.04, Los Angeles County, California",4263
1400000U,06037480400,"Census Tract 4804, Los Angeles County, California",5698
1400000U,06037480500,"Census Tract 4805, Los Angeles County, California",5543
1400000U,06037480601,"Census Tract 4806.01, Los Angeles County, California",4241
1400000U,06037480602,"Census Tract 4806.02, Los Angeles County, California",4183
1400000U,06037480702,"Census Tract 4807.02, Los Angeles County, California",4723
1400000U,06037480703,"Census Tract 4807.03, Los Angeles County, California",3410
1400000U,06037480704,"Census Tract 4807.04, Los Angeles County, California",4843
1400000U,06037480802,"Census Tract 4808.02, Los Angeles County, California",3079
1400000U,06037480803,"Census Tract 4808.03, Los Angeles County, California",3418
1400000U,06037480804,"Census Tract 4808.04, Los Angeles County, California",4866
1400000U,06037480901,"Census Tract 4809.01, Los Angeles County, California",4611
1400000U,06037480902,"Census Tract 4809.02, Los Angeles County, California",4024
1400000U,06037480903,"Census Tract 4809.03, Los Angeles County, California",3023
1400000U,06037481001,"Census Tract 4810.01, Los Angeles County, California",4271
1400000U,06037481002,"Census Tract 4810.02, Los Angeles County, California",5878
1400000U,06037481101,"Census Tract 4811.01, Los Angeles County, California",4100
1400000U,06037481102,"Census Tract 4811.02, Los Angeles County, California",4083
1400000U,06037481103,"Census Tract 4811.03, Los Angeles County, California",5340
1400000U,06037481201,"Census Tract 4812.01, Los Angeles County, California",3786
1400000U,06037481203,"Census Tract 4812.03, Los Angeles County, California",6375
1400000U,06037481300,"Census Tract 4813, Los Angeles County, California",2938
1400000U,06037481401,"Census Tract 4814.01, Los Angeles County, California",5725
1400000U,06037481403,"Census Tract 4814.03, Los Angeles County, California",2933
1400000U,06037481404,"Census Tract 4814.04, Los Angeles County, California",3934
1400000U,06037481500,"Census Tract 4815, Los Angeles County, California",4344
1400000U,06037481603,"Census Tract 4816.03, Los Angeles County, California",3737
1400000U,06037481604,"Census Tract 4816.04, Los Angeles County, California",3863
1400000U,06037481605,"Census Tract 4816.05, Los Angeles County, California",3178
1400000U,06037481606,"Census Tract 4816.06, Los Angeles County, California",4824
1400000U,06037481711,"Census Tract 4817.11, Los Angeles County, California",4606
1400000U,06037481712,"Census Tract 4817.12, Los Angeles County, California",5076
1400000U,06037481713,"Census Tract 4817.13, Los Angeles County, California",2731
1400000U,06037481714,"Census Tract 4817.14, Los Angeles County, California",2485
1400000U,06037481800,"Census Tract 4818, Los Angeles County, California",2587
1400000U,06037481901,"Census Tract 4819.01, Los Angeles County, California",5721
1400000U,06037481902,"Census Tract 4819.02, Los Angeles County, California",3297
1400000U,06037482001,"Census Tract 4820.01, Los Angeles County, California",2719
1400000U,06037482002,"Census Tract 4820.02, Los Angeles County, California",7194
1400000U,06037482101,"Census Tract 4821.01, Los Angeles County, California",4771
1400000U,06037482102,"Census Tract 4821.02, Los Angeles County, California",2846
1400000U,06037482201,"Census Tract 4822.01, Los Angeles County, California",3808
1400000U,06037482202,"Census Tract 4822.02, Los Angeles County, California",5184
1400000U,06037482301,"Census Tract 4823.01, Los Angeles County, California",4989
1400000U,06037482303,"Census Tract 4823.03, Los Angeles County, California",5482
1400000U,06037482304,"Census Tract 4823.04, Los Angeles County, California",3409
1400000U,06037482401,"Census Tract 4824.01, Los Angeles County, California",3535
1400000U,06037482403,"Census Tract 4824.03, Los Angeles County, California",3310
1400000U,06037482404,"Census Tract 4824.04, Los Angeles County, California",2901
1400000U,06037482502,"Census Tract 4825.02, Los Angeles County, California",3213
1400000U,06037482503,"Census Tract 4825.03, Los Angeles County, California",3957
1400000U,06037482521,"Census Tract 4825.21, Los Angeles County, California",5577
1400000U,06037482522,"Census Tract 4825.22, Los Angeles County, California",4455
1400000U,06037482600,"Census Tract 4826, Los Angeles County, California",7182
1400000U,06037482701,"Census Tract 4827.01, Los Angeles County, California",4096
1400000U,06037482702,"Census Tract 4827.02, Los Angeles County, California",2404
1400000U,06037482801,"Census Tract 4828.01, Los Angeles County, California",4193
1400000U,06037500100,"Census Tract 5001, Los Angeles County, California",3729
1400000U,06037500202,"Census Tract 5002.02, Los Angeles County, California",4982
1400000U,06037500203,"Census Tract 5002.03, Los Angeles County, California",4188
1400000U,06037500204,"Census Tract 5002.04, Los Angeles County, California",2343
1400000U,06037500300,"Census Tract 5003, Los Angeles County, California",3024
1400000U,06037500402,"Census Tract 5004.02, Los Angeles County, California",4566
1400000U,06037500403,"Census Tract 5004.03, Los Angeles County, California",4025
1400000U,06037500404,"Census Tract 5004.04, Los Angeles County, California",4767
1400000U,06037500500,"Census Tract 5005, Los Angeles County, California",2954
1400000U,06037500600,"Census Tract 5006, Los Angeles County, California",5438
1400000U,06037500700,"Census Tract 5007, Los Angeles County, California",6582
1400000U,06037500800,"Census Tract 5008, Los Angeles County, California",5333
1400000U,06037500900,"Census Tract 5009, Los Angeles County, California",5602
1400000U,06037501001,"Census Tract 5010.01, Los Angeles County, California",3023
1400000U,06037501002,"Census Tract 5010.02, Los Angeles County, California",4882
1400000U,06037501200,"Census Tract 5012, Los Angeles County, California",5114
1400000U,06037501301,"Census Tract 5013.01, Los Angeles County, California",3020
1400000U,06037501302,"Census Tract 5013.02, Los Angeles County, California",4476
1400000U,06037501400,"Census Tract 5014, Los Angeles County, California",3826
1400000U,06037501501,"Census Tract 5015.01, Los Angeles County, California",2411
1400000U,06037501503,"Census Tract 5015.03, Los Angeles County, California",5215
1400000U,06037501504,"Census Tract 5015.04, Los Angeles County, California",3580
1400000U,06037501600,"Census Tract 5016, Los Angeles County, California",6863
1400000U,06037501700,"Census Tract 5017, Los Angeles County, California",4114
1400000U,06037501802,"Census Tract 5018.02, Los Angeles County, California",3438
1400000U,06037501803,"Census Tract 5018.03, Los Angeles County, California",4687
1400000U,06037501804,"Census Tract 5018.04, Los Angeles County, California",2247
1400000U,06037501900,"Census Tract 5019, Los Angeles County, California",4336
1400000U,06037502003,"Census Tract 5020.03, Los Angeles County, California",2745
1400000U,06037502004,"Census Tract 5020.04, Los Angeles County, California",4088
1400000U,06037502005,"Census Tract 5020.05, Los Angeles County, California",4382
1400000U,06037502100,"Census Tract 5021, Los Angeles County, California",5079
1400000U,06037502200,"Census Tract 5022, Los Angeles County, California",6477
1400000U,06037502303,"Census Tract 5023.03, Los Angeles County, California",8396
1400000U,06037502401,"Census Tract 5024.01, Los Angeles County, California",4772
1400000U,06037502402,"Census Tract 5024.02, Los Angeles County, California",3789
1400000U,06037502500,"Census Tract 5025, Los Angeles County, California",4124
1400000U,06037502602,"Census Tract 5026.02, Los Angeles County, California",4377
1400000U,06037502603,"Census Tract 5026.03, Los Angeles County, California",3407
1400000U,06037502604,"Census Tract 5026.04, Los Angeles County, California",3662
1400000U,06037502700,"Census Tract 5027, Los Angeles County, California",7682
1400000U,06037502801,"Census Tract 5028.01, Los Angeles County, California",6347
1400000U,06037502901,"Census Tract 5029.01, Los Angeles County, California",5449
1400000U,06037503000,"Census Tract 5030, Los Angeles County, California",5675
1400000U,06037503103,"Census Tract 5031.03, Los Angeles County, California",4774
1400000U,06037503104,"Census Tract 5031.04, Los Angeles County, California",2561
1400000U,06037503105,"Census Tract 5031.05, Los Angeles County, California",3618
1400000U,06037503106,"Census Tract 5031.06, Los Angeles County, California",3822
1400000U,06037503201,"Census Tract 5032.01, Los Angeles County, California",4002
1400000U,06037503202,"Census Tract 5032.02, Los Angeles County, California",4350
1400000U,06037503301,"Census Tract 5033.01, Los Angeles County, California",3488
1400000U,06037503302,"Census Tract 5033.02, Los Angeles County, California",6295
1400000U,06037503401,"Census Tract 5034.01, Los Angeles County, California",7036
1400000U,06037503402,"Census Tract 5034.02, Los Angeles County, California",4631
1400000U,06037503501,"Census Tract 5035.01, Los Angeles County, California",6485
1400000U,06037503502,"Census Tract 5035.02, Los Angeles County, California",4297
1400000U,06037503601,"Census Tract 5036.01, Los Angeles County, California",4189
1400000U,06037503602,"Census Tract 5036.02, Los Angeles County, California",3838
1400000U,06037503701,"Census Tract 5037.01, Los Angeles County, California",4941
1400000U,06037503702,"Census Tract 5037.02, Los Angeles County, California",5453
1400000U,06037503704,"Census Tract 5037.04, Los Angeles County, California",4598
1400000U,06037503705,"Census Tract 5037.05, Los Angeles County, California",3222
1400000U,06037503801,"Census Tract 5038.01, Los Angeles County, California",4085
1400000U,06037503802,"Census Tract 5038.02, Los Angeles County, California",5139
1400000U,06037503901,"Census Tract 5039.01, Los Angeles County, California",2799
1400000U,06037503902,"Census Tract 5039.02, Los Angeles County, California",4663
1400000U,06037504001,"Census Tract 5040.01, Los Angeles County, California",5053
1400000U,06037504002,"Census Tract 5040.02, Los Angeles County, California",5327
1400000U,06037504101,"Census Tract 5041.01, Los Angeles County, California",5095
1400000U,06037504200,"Census Tract 5042, Los Angeles County, California",7528
1400000U,06037530005,"Census Tract 5300.05, Los Angeles County, California",4191
1400000U,06037530006,"Census Tract 5300.06, Los Angeles County, California",4295
1400000U,06037530007,"Census Tract 5300.07, Los Angeles County, California",6651
1400000U,06037530101,"Census Tract 5301.01, Los Angeles County, California",5333
1400000U,06037530102,"Census Tract 5301.02, Los Angeles County, California",4994
1400000U,06037530202,"Census Tract 5302.02, Los Angeles County, California",4056
1400000U,06037530203,"Census Tract 5302.03, Los Angeles County, California",3357
1400000U,06037530204,"Census Tract 5302.04, Los Angeles County, California",3528
1400000U,06037530301,"Census Tract 5303.01, Los Angeles County, California",2308
1400000U,06037530302,"Census Tract 5303.02, Los Angeles County, California",6375
1400000U,06037530400,"Census Tract 5304, Los Angeles County, California",4066
